Subject,Type,x.0.1,x.1.1,x.2.1,x.3.1,x.4.1,x.5.1,x.6.1,y.0.1,y.1.1,y.2.1,y.3.1,y.4.1,y.5.1,y.6.1,x.0.4,x.1.4,x.2.4,x.3.4,x.4.4,x.5.4,x.6.4,y.0.4,y.1.4,y.2.4,y.3.4,y.4.4,y.5.4,y.6.4,x.0.5,x.1.5,x.2.5,x.3.5,x.4.5,x.5.5,x.6.5,y.0.5,y.1.5,y.2.5,y.3.5,y.4.5,y.5.5,y.6.5,x.0.3,x.1.3,x.2.3,x.3.3,x.4.3,x.5.3,x.6.3,y.0.3,y.1.3,y.2.3,y.3.3,y.4.3,y.5.3,y.6.3,x.0.2,x.1.2,x.2.2,x.3.2,x.4.2,x.5.2,x.6.2,y.0.2,y.1.2,y.2.2,y.3.2,y.4.2,y.5.2,y.6.2
81,Fall,0.984161173,0.139340753,0.357069194,0.490656599,0.379394865,0.311647493,0.519432166,1.233877987,0.109140012,0.429845939,0.646942099,0.524274911,0.420410049,0.527641099,0.111597296,0.545899517,0.195113602,0.090167577,0.052858836,0.024228056,0.010770117,0.067646833,0.38135563,0.118603834,0.070655099,0.046803607,0.024793354,0.006993645,0.533274567,0.445335241,0.149369094,0.086341064,0.054474346,0.024600176,0.009651555,0.438068882,0.171523196,0.082430759,0.066855124,0.044513836,0.025121938,0.007153119,5898.488759,116.5555241,765.2599132,1449.358552,862.6831173,590.8750997,1717.915982,8466.827727,71.50110658,1106.41775,2495.762067,1653.822728,1074.329649,1862.267983,0.266666667,2,0.733333333,0.416666667,0.266666667,0.116666667,0.05,0.233333333,1.683333333,0.5,0.333333333,0.233333333,0.133333333,0.033333333
81,Fall,2.036523704,0.179871653,0.392846452,0.587731628,0.45079399,0.475954973,1.318914348,1.612332223,0.138958707,0.469183779,0.560166486,0.705328493,0.487326227,0.789414256,0.059173049,0.51874626,0.219854478,0.091959071,0.054440689,0.024492127,0.007218679,0.050379574,0.375640842,0.103239602,0.058539823,0.033781255,0.019356205,0.004269283,0.520122047,0.46589565,0.184005991,0.091359109,0.050243998,0.024011933,0.00686292,0.378375032,0.200843477,0.058592119,0.052032338,0.034593739,0.018990699,0.003274018,21145.40289,194.2680394,926.2294116,2074.487622,1239.9807,1335.831098,11138.7095,13299.65388,115.8414073,1320.739984,1888.943465,3053.27187,1446.171053,3731.284508,0.083333333,1.9,0.85,0.416666667,0.25,0.116666667,0.033333333,0.183333333,1.766666667,0.516666667,0.266666667,0.15,0.1,0.016666667
81,Fall,1.066817824,0.141221417,0.352395532,0.532678531,0.328434285,0.384177666,0.229932888,1.30749018,0.110888202,0.294225353,0.448996094,0.493622706,0.635319159,0.325358103,0.114464153,0.569238924,0.221343934,0.096352551,0.055364321,0.028561795,0.015490273,0.057101642,0.37007255,0.155724416,0.086473095,0.048813063,0.013223161,0.011513711,0.584545537,0.51268523,0.171634209,0.096803721,0.056835148,0.028284234,0.012765789,0.433392412,0.159511557,0.116110491,0.088326859,0.048642778,0.013391428,0.011086117,6865.313774,119.7074186,745.2674265,1703.73885,648.310795,898.0985064,332.0872088,7706.361691,73.82606225,519.7467105,1212.770161,1451.859895,2344.170934,676.8236339,0.283333333,2.4,0.8,0.433333333,0.266666667,0.133333333,0.083333333,0.183333333,1.583333333,0.616666667,0.383333333,0.233333333,0.066666667,0.05
82,Fall,1.187859919,0.177771951,0.76644389,0.583764687,0.441617463,0.408554987,0.170990602,0.996518448,0.092121298,0.48518434,0.611664324,0.542905283,0.401871377,0.221608849,0.102232112,0.438011907,0.105493985,0.079559853,0.03726282,0.01850312,0.009247144,0.077159069,0.398846551,0.092535889,0.067662147,0.046066345,0.017980173,0.009137948,0.513686438,0.304287318,0.090855247,0.077570826,0.036251156,0.018341485,0.008801306,0.376049381,0.204000541,0.059399957,0.064432951,0.046171612,0.017180075,0.008803292,8493.011755,189.6059101,3518.310372,2042.479134,1191.787783,1028.60277,187.9313007,5874.467595,50.91546867,1428.38286,2257.994042,1777.025285,950.6164212,290.1938191,0.316666667,1.583333333,0.416666667,0.366666667,0.183333333,0.1,0.05,0.266666667,1.5,0.35,0.3,0.216666667,0.1,0.05
82,Fall,1.017818947,0.16023056,0.451912178,0.508833565,0.48325162,0.352760471,0.36317069,1.214794822,0.159434148,0.491125428,0.459239078,0.713353446,0.496633714,0.300032036,0.098635641,0.424188248,0.158303689,0.071145236,0.029607431,0.014423434,0.00854168,0.073445658,0.391306858,0.105306279,0.074519548,0.033572304,0.01660017,0.0104299,0.496751384,0.252664304,0.116123663,0.071601778,0.030545439,0.012319814,0.007056463,0.461795574,0.202405529,0.079618785,0.070095309,0.03342071,0.016553533,0.009763972,6241.785585,154.0616082,1226.612419,1557.525123,1418.974842,709.5205281,814.7478495,8933.802848,152.482006,1461.755392,1267.691505,3131.719541,1519.388479,572.8073135,0.283333333,1.533333333,0.633333333,0.333333333,0.133333333,0.083333333,0.05,0.2,1.516666667,0.383333333,0.333333333,0.15,0.083333333,0.05
82,Fall,1.116319506,0.145287881,0.441108809,0.625111979,0.659535253,0.237287725,0.326203682,1.214084148,0.118310794,0.209364507,0.497051463,0.384165396,0.546617868,0.409083359,0.079375114,0.420486279,0.130682745,0.060757683,0.032527249,0.021517118,0.010337067,0.051865558,0.370407961,0.157507595,0.065614182,0.040895152,0.026416775,0.006135719,0.459681695,0.276359616,0.10172873,0.05886598,0.032149834,0.020319137,0.009641916,0.400908533,0.169187596,0.124546102,0.05675862,0.042074599,0.025717171,0.005837054,7202.199152,126.7301847,1168.475484,2377.662116,2619.017117,353.2252522,639.5057757,7175.565766,84.01797835,263.7800543,1482.334677,891.3825839,1808.972966,1124.793892,0.233333333,1.483333333,0.516666667,0.25,0.166666667,0.1,0.05,0.166666667,1.416666667,0.55,0.316666667,0.2,0.133333333,0.033333333
85,Fall,1.20594698,0.251770043,0.607240339,0.579474044,0.499467982,0.395659627,0.315582828,1.220631048,0.18862874,0.52194364,0.485520333,0.523997173,0.58052033,0.435500204,0.169336922,0.552599798,0.213590925,0.095553213,0.052514802,0.024382751,0.015134336,0.119054099,0.443677339,0.214358588,0.11733882,0.048941106,0.023245566,0.014558027,0.522262515,0.466613183,0.15123845,0.087528108,0.051296908,0.023585868,0.014917319,0.491151439,0.317592381,0.172830927,0.111833716,0.047493926,0.022243276,0.014284804,8686.358909,380.4208111,2213.72169,2016.831561,1492.629566,952.3349698,618.8028544,7347.091968,213.5927865,1634.603844,1414.661028,1651.25155,2003.73062,1165.183825,0.416666667,2.216666667,0.85,0.45,0.266666667,0.133333333,0.066666667,0.383333333,1.633333333,0.8,0.533333333,0.233333333,0.133333333,0.083333333
85,Fall,1.435336968,0.271425489,0.455895859,0.698258711,0.63486102,0.494230877,0.372354012,1.095849543,0.178020076,0.285311531,0.464413417,0.461579985,0.266867403,0.383399344,0.13612363,0.551030215,0.269619077,0.100312702,0.046011035,0.024027196,0.011686133,0.108850499,0.389122301,0.268636116,0.096242061,0.061292632,0.03011667,0.0151189,0.510804298,0.459798211,0.21870236,0.094338656,0.046080097,0.024679532,0.010113626,0.376643764,0.218375142,0.20027679,0.094927696,0.061113773,0.029577371,0.015027565,12368.95286,442.1311512,1247.048568,2927.928698,2441.120618,1478.711466,897.3303509,7350.87632,190.211037,488.6623076,1298.800512,1276.014432,425.9172878,904.943383,0.25,2.166666667,0.966666667,0.416666667,0.233333333,0.133333333,0.05,0.233333333,1.783333333,0.966666667,0.383333333,0.283333333,0.15,0.083333333
85,Fall,1.227369681,0.241540423,0.462690873,0.581700445,0.529023869,0.30815857,0.43507174,0.986050156,0.133405676,0.303126927,0.396717561,0.514072473,0.477607552,0.405433239,0.154571733,0.56714268,0.246157435,0.098582612,0.051125366,0.023810009,0.01042607,0.10429452,0.487418319,0.235428416,0.089507353,0.051308615,0.02499977,0.008822072,0.563468252,0.484230279,0.204395208,0.101640902,0.048937615,0.024727252,0.009892644,0.401269824,0.335481947,0.202192865,0.07473043,0.049013523,0.024459404,0.008122964,9171.935508,350.135896,1284.876874,2031.340925,1686.664109,581.5697756,1214.752532,5826.778129,106.8115134,551.7589421,944.6790804,1606.572513,1372.549811,1078.102718,0.316666667,2.4,0.916666667,0.466666667,0.25,0.116666667,0.05,0.25,1.95,0.8,0.416666667,0.25,0.133333333,0.033333333
92,Fall,1.512660072,0.228046596,0.446464714,0.719772027,0.436083699,0.434557297,0.392300247,1.403779572,0.080645976,0.272175276,0.664901347,0.527872322,0.824538782,0.464169752,0.125258269,0.52963827,0.284662804,0.121675672,0.058338174,0.033529222,0.014771511,0.06438477,0.548140901,0.221245629,0.077275761,0.051399156,0.022028518,0.012383521,0.556941157,0.426881533,0.245166214,0.119049031,0.057352282,0.034392731,0.015588058,0.393455832,0.422770821,0.189360722,0.067454527,0.05175263,0.022311199,0.011901447,13965.82416,311.2998412,1189.665821,3106.933135,1143.975602,1142.672282,965.972191,11988.94233,39.02551545,444.43953,2646.562452,1671.389162,4093.678842,1303.141313,0.266666667,1.933333333,0.966666667,0.533333333,0.283333333,0.15,0.066666667,0.166666667,2.116666667,0.683333333,0.366666667,0.25,0.116666667,0.066666667
92,Fall,1.554267058,0.197319828,0.516140572,0.610804723,0.589484027,0.635561169,0.326325166,1.304135247,0.094533941,0.210837465,0.31233676,0.787661407,0.434061241,0.683111314,0.113623063,0.517160764,0.22272159,0.116391965,0.051660811,0.026119553,0.01692356,0.064274664,0.448787721,0.238524926,0.12441757,0.04728039,0.025522848,0.008512509,0.567423079,0.396598191,0.170218821,0.114364698,0.0476899,0.026989462,0.016492027,0.43232295,0.282996854,0.186522675,0.124261848,0.047131822,0.02056269,0.008770353,14802.95903,233.8368986,1599.66405,2239.519911,2109.53508,2459.353369,652.4989562,9470.800443,53.60408003,266.8557471,585.8949744,3732.830548,1127.0195,2993.794908,0.233333333,2.133333333,0.766666667,0.5,0.25,0.133333333,0.083333333,0.183333333,1.85,0.8,0.533333333,0.233333333,0.133333333,0.033333333
92,Fall,1.622973194,0.227021728,0.669085076,0.784759348,0.705614426,0.656782546,0.549178032,1.593884933,0.132558948,0.319635798,0.700162746,0.552220763,0.643860568,0.435512381,0.120296836,0.54155409,0.204606382,0.092974121,0.047119689,0.022783366,0.011583275,0.063235634,0.396179635,0.188345093,0.075420743,0.044237361,0.021267757,0.013835167,0.557444092,0.408467235,0.156055207,0.091528271,0.04670915,0.022863088,0.011054454,0.417480755,0.243367653,0.14057011,0.063859873,0.045806988,0.02052099,0.012571823,15950.45908,309.3305169,2684.176963,3694.682587,3028.752051,2635.577139,1883.645361,15466.01155,105.4724981,613.5962264,2944.259977,1809.998215,2502.572865,1157.900497,0.283333333,2.35,0.766666667,0.433333333,0.216666667,0.116666667,0.066666667,0.166666667,1.5,0.633333333,0.35,0.216666667,0.1,0.066666667
95,Fall,0.878379253,0.117303664,0.334024026,0.475876989,0.415640378,0.252723997,0.390898794,0.756843658,0.039969839,0.141481128,0.551384989,0.451070943,0.272228642,0.304387446,0.135029946,0.57934438,0.239709819,0.094170648,0.051227415,0.027772407,0.007577135,0.07885969,0.537597367,0.281798281,0.069509839,0.038684873,0.021980821,0.012549373,0.607140297,0.522832305,0.200860418,0.090083595,0.048404078,0.027629578,0.007014698,0.45860551,0.404434711,0.230473247,0.051488717,0.038832025,0.02184072,0.01151494,4542.354771,82.49225007,669.7519208,1359.64392,1044.193066,380.4465595,946.2127656,3274.341382,9.58839934,120.079505,1805.909092,1243.533292,460.3888017,585.77086,0.316666667,2.483333333,0.833333333,0.433333333,0.25,0.15,0.033333333,0.266666667,2.05,0.916666667,0.333333333,0.183333333,0.1,0.066666667
95,Fall,1.037919271,0.174215481,0.386786954,0.463300917,0.435478767,0.413993833,0.180259382,0.715455455,0.038194465,0.085569981,0.378629369,0.261072856,0.355014573,0.311983483,0.128175068,0.435653764,0.24618634,0.095394723,0.060088728,0.029825369,0.01873711,0.074612204,0.538808518,0.370382047,0.088149551,0.063006609,0.028216641,0.012716499,0.539626062,0.332558881,0.187935217,0.076498479,0.060146893,0.02753574,0.017700487,0.349903309,0.396297285,0.309107497,0.073111563,0.063633928,0.02787906,0.012097349,6437.844507,182.1953463,898.2732023,1289.041272,1139.153937,1019.748102,196.7835795,2863.633533,8.760455895,43.91957639,861.171427,409.7481405,759.4779493,580.4120034,0.35,1.6,0.883333333,0.433333333,0.3,0.166666667,0.1,0.233333333,2.266666667,1.183333333,0.383333333,0.3,0.15,0.066666667
95,Fall,1.091360917,0.133373145,0.288822126,0.588091859,0.562288305,0.257485258,0.199712213,0.872422928,0.035542048,0.174484047,0.333046511,0.419960969,0.460122187,0.381738867,0.118802907,0.5694842,0.310642862,0.089611687,0.052789324,0.031437908,0.013272309,0.062279055,0.586677091,0.172729169,0.086850891,0.04624763,0.026039001,0.013948729,0.588686834,0.484287089,0.267039845,0.086756538,0.04738229,0.029689865,0.012908403,0.452951834,0.488553423,0.143136378,0.071113611,0.047344589,0.026566904,0.014024082,6067.969334,106.715914,500.6712826,2072.826461,1896.529169,399.5595627,247.3518538,4045.331971,7.581447557,183.5196344,666.4305259,1080.471466,1290.918917,925.6207141,0.316666667,2.333333333,1.066666667,0.4,0.266666667,0.166666667,0.066666667,0.183333333,2.45,0.516666667,0.366666667,0.2,0.133333333,0.066666667
100,Fall,1.325702578,0.113740208,0.457358324,0.48660446,0.362792849,0.491948385,0.389747394,0.900324845,0.10970234,0.206295074,0.4110491,0.39823884,0.419723515,0.33508136,0.065078522,0.395983994,0.147520179,0.074452386,0.048442568,0.021643356,0.012226531,0.055988914,0.158085352,0.148080868,0.075550549,0.043585144,0.013410847,0.008494248,0.527049862,0.277068945,0.112950168,0.069310438,0.050846571,0.021699228,0.012485943,0.433234124,0.087769097,0.104406933,0.075076799,0.039893506,0.011796175,0.00819153,7164.25015,77.63514326,1256.259842,1411.114744,801.1421658,1466.314898,970.5935884,4891.5131,72.35452935,255.154995,1011.206695,967.6763883,1071.921145,723.0246728,0.25,1.233333333,0.583333333,0.35,0.216666667,0.116666667,0.066666667,0.183333333,0.45,0.55,0.333333333,0.216666667,0.066666667,0.033333333
100,Fall,1.458188731,0.260370384,0.331216051,0.366496678,0.277493655,0.25595095,0.508466678,0.992482991,0.05527744,0.12867823,0.261913519,0.466358193,0.326044442,0.390617904,0.054912694,0.199136602,0.184192274,0.079357325,0.056525536,0.026395264,0.011654429,0.047466791,0.338488455,0.231549117,0.096869334,0.043209035,0.02566705,0.012105918,0.354257667,0.125264887,0.164686846,0.075089652,0.043411415,0.026527903,0.011168822,0.202247483,0.201122329,0.184711253,0.089764121,0.043780186,0.0268515,0.011906646,10864.91795,406.9338504,658.6324934,807.8881995,460.997698,396.1078389,1601.180817,5899.864734,18.29543936,99.36471821,411.2660117,1328.978473,640.8947615,961.0468326,0.083333333,0.566666667,0.7,0.35,0.316666667,0.133333333,0.066666667,0.133333333,1.05,0.8,0.416666667,0.2,0.133333333,0.05
100,Fall,1.341857513,0.112606314,0.561028079,0.357903981,0.452570144,0.226857389,0.381244803,1.248133189,0.049791093,0.202864067,0.359535898,0.479482356,0.426482332,0.306153726,0.069093206,0.475573973,0.137885769,0.08035717,0.033288102,0.017485409,0.007508676,0.042216935,0.396847989,0.162670442,0.088681529,0.041724517,0.018371696,0.012215697,0.536831764,0.332717984,0.102343646,0.081636604,0.034670722,0.017857909,0.007984024,0.402946528,0.217301649,0.111639629,0.081855878,0.042520998,0.019012695,0.012215449,9323.717574,76.10340994,1890.853841,770.2296686,1260.951599,313.8010043,959.1701169,8018.581067,14.88395393,246.9273739,776.7211464,1380.16667,1129.98246,580.3546586,0.183333333,1.7,0.6,0.35,0.15,0.083333333,0.033333333,0.133333333,1.7,0.6,0.4,0.2,0.1,0.066666667
102,Fall,1.455148583,0.237034392,0.438560924,0.569860968,0.492710783,0.344108706,1.093488014,0.81579633,0.051569189,0.149478623,0.330687659,0.361100373,0.373760855,0.345255831,0.122241563,0.542080181,0.25818272,0.120131096,0.055994087,0.02782888,0.007358552,0.082706591,0.575528713,0.331094635,0.109900521,0.05576002,0.02352687,0.01084704,0.555774541,0.46858236,0.236296994,0.114450368,0.053738797,0.027563642,0.006892074,0.325462147,0.462450168,0.297256576,0.107614945,0.05465483,0.023158743,0.010702804,12626.61038,337.2413184,1154.783386,1949.884699,1456.087047,715.6965234,6775.258388,4026.071613,15.96073485,134.0919179,656.7688935,784.0662732,862.2979568,756.3281822,0.183333333,2.016666667,0.833333333,0.533333333,0.283333333,0.15,0.033333333,0.2,2.216666667,1.116666667,0.466666667,0.266666667,0.116666667,0.05
102,Fall,1.376199023,0.22434318,0.329275813,0.557862884,0.418925915,0.360894552,1.077929917,0.937531001,0.122432794,0.198388901,0.399972728,0.410752716,0.289753062,0.268467913,0.117652704,0.538336924,0.305499396,0.118259541,0.056294167,0.021750315,0.004990858,0.079860853,0.402135921,0.244777862,0.081999255,0.047781903,0.023594093,0.010598128,0.548148685,0.454669746,0.270187292,0.114432582,0.057291226,0.019535619,0.004552008,0.366642248,0.234438138,0.209997934,0.074143241,0.047567594,0.018657133,0.009765677,11758.49762,302.0419172,650.7709573,1868.31485,1055.299803,803.3029378,7227.829744,5156.576517,89.96339897,236.1889305,964.7305865,1025.510674,512.5488226,461.633402,0.133333333,1.983333333,1.083333333,0.516666667,0.283333333,0.1,0.033333333,0.183333333,1.483333333,0.8,0.35,0.2,0.133333333,0.05
102,Fall,1.516774587,0.201391042,0.415741688,0.491182273,0.363314283,0.43087304,0.81948133,1.004182102,0.200980458,0.204078671,0.350880777,0.346222256,0.375425429,0.404757432,0.093472891,0.53854301,0.217121954,0.098496673,0.056379,0.022045298,0.006703941,0.067291681,0.199524967,0.234295034,0.083923431,0.039041397,0.019535913,0.008551882,0.533293953,0.444907597,0.183259152,0.090676128,0.055860488,0.022222737,0.005980997,0.339703505,0.100740382,0.17855493,0.072937634,0.040761276,0.020171188,0.007628641,14220.19825,243.3754353,1037.551063,1453.681853,794.2025853,1109.670927,4157.76306,5429.785006,242.6022971,249.7776672,739.1691794,727.3417731,894.5165159,1032.57453,0.1,2.283333333,0.766666667,0.433333333,0.25,0.116666667,0.033333333,0.15,0.783333333,0.783333333,0.383333333,0.166666667,0.066666667,0.033333333
105,Fall,1.291075614,0.162148701,0.269249963,0.628339195,0.713805539,0.468008419,0.454603756,0.908676248,0.075776723,0.307694986,0.492822902,0.454690659,0.456765204,0.212250801,0.088456484,0.416545146,0.262900557,0.085883875,0.044684743,0.022607285,0.006831036,0.087371972,0.442804579,0.175812533,0.080882162,0.041374573,0.020796529,0.009616185,0.520962722,0.30422594,0.224597239,0.07154638,0.040782089,0.023044552,0.005227201,0.443291635,0.290063809,0.100639274,0.067794507,0.04237135,0.020579907,0.00825541,9649.839663,157.8318956,435.2586485,2368.272233,3082.939149,1317.937274,1271.087722,4818.464728,34.4637994,567.9996914,1453.081773,1241.440367,1248.672396,280.7017073,0.25,1.383333333,0.916666667,0.4,0.25,0.116666667,0.033333333,0.283333333,1.866666667,0.733333333,0.4,0.2,0.116666667,0.05
105,Fall,1.194669284,0.131423478,0.350861879,0.397539862,0.56353525,0.620513802,0.495018028,1.215375221,0.103623136,0.450230296,0.41867644,0.452181696,0.540359034,0.427211232,0.089116403,0.488507791,0.204204267,0.114995793,0.047124805,0.022165355,0.012649481,0.073929589,0.429972737,0.138139166,0.084955392,0.046433025,0.020775686,0.011546797,0.518127392,0.375400874,0.129078848,0.108792696,0.0453693,0.019587796,0.012309235,0.51986957,0.290176983,0.111240656,0.084160768,0.045677165,0.01681492,0.011526437,8346.314513,103.6800302,738.6670801,948.1823068,1939.945682,2327.735269,1523.669534,7779.572789,64.43136165,1216.589629,1058.405414,1249.942745,1806.417884,1120.911176,0.216666667,1.816666667,0.75,0.5,0.216666667,0.116666667,0.066666667,0.216666667,1.65,0.483333333,0.383333333,0.216666667,0.1,0.05
105,Fall,1.320798884,0.169001133,0.27940561,0.357354983,0.696029313,0.408564413,0.138258054,1.065995172,0.108313685,0.313512789,0.316206552,0.536037465,0.501013757,0.413845012,0.075288915,0.409298823,0.238951075,0.113689589,0.043033127,0.028809107,0.016360795,0.083749743,0.396340767,0.197170421,0.120586359,0.052118203,0.023120531,0.012259927,0.486894122,0.293035877,0.201185599,0.102955198,0.044607588,0.027828936,0.016289883,0.465066562,0.24538243,0.138459702,0.109327603,0.054589693,0.021866694,0.011620861,10439.86667,171.2450036,468.7670851,767.3242129,2925.068918,1021.486426,115.0620906,6375.675118,70.40359794,590.2934185,599.2852507,1728.274219,1495.113428,1050.438894,0.15,1.366666667,0.866666667,0.483333333,0.2,0.15,0.083333333,0.25,1.55,0.716666667,0.55,0.25,0.1,0.066666667
108,Fall,1.180484615,0.113187181,0.593282758,0.611110407,0.410245773,0.369663282,0.389940895,0.778693453,0.069431613,0.180994526,0.282653212,0.423894173,0.290993344,0.318335768,0.114946859,0.588236058,0.165148357,0.095621311,0.052274812,0.023033726,0.01043088,0.07933675,0.475170546,0.214157819,0.10873608,0.044243156,0.020685501,0.015881248,0.613550926,0.519999129,0.125362409,0.0850352,0.050022213,0.020898012,0.010340424,0.517278024,0.310395079,0.166046621,0.105273437,0.042295849,0.02110303,0.015752438,8486.927531,76.88632836,2113.264801,2242.035296,1010.213671,828.8341068,971.8891438,3652.660549,28.93793941,196.4089173,478.5048017,1078.980918,525.0106344,626.743729,0.316666667,2.683333333,0.666666667,0.45,0.25,0.116666667,0.05,0.216666667,1.633333333,0.733333333,0.483333333,0.233333333,0.1,0.083333333
108,Fall,1.156850771,0.152973177,0.488419124,0.459183325,0.384947841,0.447246728,0.463395342,0.958115739,0.042844567,0.229615606,0.277510654,0.404700754,0.451573846,0.22667486,0.105010014,0.543001194,0.171391697,0.089656625,0.047503994,0.014811929,0.005213962,0.065391051,0.567541004,0.176126726,0.109813405,0.051816746,0.027062351,0.011597023,0.57667812,0.477472955,0.147778104,0.090399573,0.047804973,0.014950192,0.004426429,0.427499605,0.437903007,0.141015304,0.100140495,0.050635406,0.022016524,0.011437222,8191.601451,140.4407691,1435.177192,1265.916605,886.3412448,1250.989238,1466.85433,3988.159663,11.01231413,316.2746768,462.4351949,991.7621905,1243.013863,312.3403903,0.233333333,2.05,0.65,0.416666667,0.25,0.083333333,0.033333333,0.233333333,2.55,0.583333333,0.483333333,0.25,0.133333333,0.066666667
108,Fall,1.20848743,0.151041079,0.429933398,0.503196062,0.409470633,0.545293435,0.65037068,1.01646435,0.057571078,0.157606772,0.38240789,0.25272816,0.45241032,0.35209489,0.112699596,0.579059152,0.214026135,0.100265693,0.05482665,0.024087666,0.008147312,0.05792217,0.53377411,0.248000125,0.091009955,0.053935699,0.018400328,0.012755963,0.582607179,0.529216368,0.198109824,0.100437436,0.042277719,0.02422578,0.007849989,0.39944816,0.384540884,0.184101439,0.078336979,0.054813148,0.018801753,0.012398247,8906.729918,136.9037416,1109.754363,1518.980697,1007.597043,1799.595532,2146.358304,5380.642458,19.89413995,149.1283079,878.3098419,383.3393514,1271.835318,750.7331694,0.25,2.483333333,0.766666667,0.433333333,0.3,0.116666667,0.05,0.15,2.033333333,0.85,0.416666667,0.25,0.1,0.066666667
110,Fall,1.344584448,0.124830488,0.380888038,0.924329066,0.433958367,0.384026113,0.311541126,0.948406712,0.100056767,0.364860648,0.365775867,0.405565122,0.508688319,0.314549912,0.086961782,0.536330095,0.176638364,0.073354403,0.045694345,0.018383309,0.011065403,0.098871477,0.393452204,0.193816729,0.100471048,0.056416976,0.025789216,0.012139467,0.566650129,0.422850413,0.158150454,0.066794649,0.044015092,0.01726851,0.010272193,0.536432844,0.235854648,0.159261242,0.094996485,0.057416702,0.025999793,0.009520146,8999.879359,93.5212289,872.8761404,5135.512718,1129.271024,928.313931,612.9641924,5246.865786,60.05419649,789.6934109,806.2578242,993.838567,1515.377655,636.3081721,0.316666667,1.883333333,0.616666667,0.35,0.25,0.083333333,0.05,0.266666667,1.433333333,0.683333333,0.416666667,0.266666667,0.133333333,0.05
110,Fall,0.878586339,0.090495905,0.270433416,0.37491549,0.596851154,0.441101294,0.160704966,0.992260444,0.077189042,0.166362216,0.255958244,0.477434246,0.440078118,0.684724887,0.090452556,0.54047417,0.193647289,0.084803769,0.039017808,0.018841168,0.01062384,0.069867624,0.401172788,0.285971744,0.137116814,0.058396476,0.031707676,0.008224894,0.575974301,0.430290174,0.15333764,0.083655668,0.035411843,0.018705683,0.010486523,0.541756509,0.227197562,0.248829293,0.131501933,0.058921797,0.031724596,0.008000592,4418.604578,49.15370195,438.6991877,844.5175414,2075.401782,1086.80144,158.0515178,5909.764635,35.76193439,166.5143481,393.3777851,1368.593851,1175.502746,2952.451115,0.25,2,0.716666667,0.366666667,0.2,0.1,0.05,0.166666667,1.633333333,0.916666667,0.6,0.283333333,0.166666667,0.05
110,Fall,1.07058251,0.131226167,0.229516001,0.43709235,0.571534641,0.45638039,0.202401162,1.021889391,0.094497819,0.164177207,0.491353879,0.667401104,0.536837938,0.390436536,0.083560191,0.483567512,0.21886427,0.086331136,0.049797686,0.027836483,0.017317187,0.078367074,0.375879693,0.301105364,0.094135477,0.042787517,0.022315294,0.01503165,0.532184791,0.344320895,0.202255866,0.084462546,0.043117784,0.022438489,0.016999253,0.503631363,0.219916613,0.227931304,0.088105079,0.041183025,0.023300328,0.012567674,7009.663717,103.3297234,316.6829137,1146.185526,1962.418134,1257.230703,242.5790772,6378.482527,53.60091325,161.804282,1450.502788,2713.597419,1781.43453,939.6140459,0.233333333,1.683333333,0.716666667,0.383333333,0.25,0.15,0.083333333,0.216666667,1.45,1.05,0.416666667,0.2,0.116666667,0.083333333
113,Fall,1.313420944,0.161494342,0.62603993,0.631128853,0.595056413,0.31018279,0.131312516,1.133076193,0.087321179,0.48742794,0.491200262,0.624023418,0.426516902,0.398105785,0.107161341,0.468305371,0.162475874,0.091372049,0.052238479,0.021100672,0.008549996,0.085899041,0.419402454,0.151985627,0.082735661,0.045074583,0.021960841,0.009846888,0.552831885,0.355356841,0.142924777,0.086355092,0.052158036,0.020793873,0.008380096,0.469423038,0.275167793,0.107101201,0.078849857,0.042492215,0.021855408,0.01028781,9697.355112,156.6166834,2351.432202,2390.492666,2124.511902,590.8797143,109.3264049,7753.809269,45.76152297,1425.166915,1450.932114,2342.911574,1108.651796,1024.839928,0.366666667,1.45,0.616666667,0.433333333,0.266666667,0.1,0.033333333,0.283333333,1.466666667,0.616666667,0.383333333,0.216666667,0.116666667,0.05
113,Fall,1.38083617,0.164588194,0.369027919,0.763218879,0.565433468,0.447887279,0.289236781,1.257689217,0.082282976,0.374500337,0.690641622,0.430640799,0.635816866,0.360581552,0.08366607,0.478090673,0.201610327,0.07397391,0.04570836,0.021946016,0.011040409,0.060409268,0.393304803,0.149650321,0.058804068,0.031922644,0.012989643,0.009375318,0.519402647,0.37262052,0.165026602,0.068300092,0.045961699,0.020768765,0.01045218,0.431209171,0.229421836,0.104615953,0.054350414,0.028075731,0.009647717,0.009317781,11650.78388,161.9119192,819.221921,3503.685407,1941.621102,1223.066511,540.4796973,9715.718533,40.64266504,838.5457619,2884.265824,1120.371055,2375.138124,824.4848299,0.216666667,1.7,0.7,0.35,0.216666667,0.1,0.05,0.166666667,1.333333333,0.666666667,0.266666667,0.166666667,0.083333333,0.05
