Subject,Type,ApEn.copx.IMF1,ApEn.copx.IMF2,ApEn.copx.IMF3,ApEn.copx.IMF4,ApEn.copx.IMF5,ApEn.copy,ApEn.copy.IMF2,ApEn.copy.IMF4,ApEn.copy.IMF5,ApEn.copy.IMF6,SampEn.copx,SampEn.copx.IMF1,SampEn.copx.IMF2,SampEn.copx.IMF3,SampEn.copx.IMF4,SampEn.copx.IMF5,SampEn.copy,SampEn.copy.IMF1,SampEn.copy.IMF2,SampEn.copy.IMF4,SampEn.copy.IMF5,SampEn.copy.IMF6,MF.copx.IMF1,MF.copx.IMF2,MF.copx.IMF3,MF.copx.IMF4,MF.copx.IMF5,MF.copy.IMF2,MF.copy.IMF4,MF.copy.IMF5
145,Old,0.408263951,0.168232471,0.095419076,0.043336047,0.021352009,0.100588994,0.187263575,0.054390225,0.029170691,0.015834657,0.423996277,0.322320023,0.124907594,0.093872614,0.043541468,0.020771244,0.255820863,0.088710034,0.14211681,0.053968848,0.029969613,0.015793804,1.466666667,0.7,0.433333333,0.216666667,0.116666667,0.65,0.266666667,0.133333333
145,Old,0.480471341,0.176241456,0.094841352,0.044747531,0.023920476,0.080558903,0.174634951,0.057301208,0.023858287,0.013895618,0.476089582,0.393993554,0.150209356,0.096231941,0.044263883,0.024532918,0.286065339,0.177466345,0.107807889,0.058469493,0.020340792,0.013639062,1.716666667,0.716666667,0.45,0.216666667,0.116666667,0.716666667,0.266666667,0.133333333
146,Old,0.478360488,0.229398482,0.077491599,0.056854806,0.029398425,0.080523003,0.176524349,0.044393926,0.02573447,0.009421183,0.486677391,0.405226428,0.188603704,0.074795563,0.052693181,0.02801633,0.327496861,0.226490953,0.137510351,0.045631396,0.024148707,0.009429999,1.65,0.833333333,0.35,0.283333333,0.15,0.683333333,0.216666667,0.133333333
146,Old,0.491567657,0.226517434,0.074801462,0.035306632,0.018399249,0.083844333,0.234378752,0.050826699,0.022808812,0.00656706,0.50114659,0.385282149,0.201287775,0.071516154,0.035659963,0.018673267,0.307451758,0.321428685,0.206167093,0.05172185,0.021727891,0.005598114,1.8,0.866666667,0.35,0.183333333,0.1,0.833333333,0.233333333,0.1
146,Old,0.429161689,0.22847291,0.08367937,0.049079794,0.023466242,0.085365756,0.238994339,0.041472095,0.026970307,0.010524823,0.44998438,0.327497775,0.184302303,0.084307419,0.050740429,0.023087363,0.212200038,0.20593355,0.195875569,0.040467342,0.027271016,0.009259262,1.383333333,0.9,0.4,0.233333333,0.116666667,0.866666667,0.183333333,0.133333333
148,Old,0.567442085,0.243833032,0.092153957,0.034394648,0.016770395,0.097539845,0.304513171,0.059201086,0.023017939,0.015114097,0.57282347,0.534508766,0.222296948,0.089993908,0.035057528,0.016924147,0.395217537,0.418806039,0.252750222,0.052593124,0.023405342,0.014631786,2.583333333,0.833333333,0.433333333,0.166666667,0.083333333,0.983333333,0.283333333,0.116666667
148,Old,0.554640619,0.20562784,0.095103996,0.062931064,0.030459085,0.054835631,0.3846194,0.046172988,0.03177907,0.013935518,0.530168365,0.483703003,0.158016352,0.083169679,0.063783405,0.031073752,0.239177045,0.469301527,0.332978732,0.044318715,0.028927585,0.012469514,2.233333333,0.766666667,0.466666667,0.3,0.15,1.3,0.2,0.15
148,Old,0.562188433,0.224597163,0.069936675,0.0448229,0.013439274,0.067086022,0.125309164,0.045909379,0.021874099,0.010937081,0.540609893,0.483920863,0.181657955,0.066215587,0.043892584,0.012080872,0.397078771,0.28286905,0.085948176,0.045637175,0.022652129,0.010901701,2.233333333,0.883333333,0.316666667,0.2,0.066666667,0.433333333,0.216666667,0.116666667
151,Old,0.481546978,0.184102386,0.089213196,0.045282903,0.021529256,0.076026358,0.3102705,0.050123312,0.031817061,0.01411103,0.517335442,0.370442161,0.160277511,0.08646776,0.04496916,0.022312407,0.423552844,0.295734542,0.284865543,0.048188115,0.031551334,0.012545264,1.666666667,0.65,0.416666667,0.216666667,0.116666667,1.083333333,0.233333333,0.15
151,Old,0.476899788,0.297163075,0.108723426,0.055239334,0.032851245,0.086829136,0.171127037,0.050675576,0.028756262,0.010350196,0.546889747,0.345020043,0.264528087,0.099115071,0.056250997,0.032416918,0.438613312,0.292476485,0.1351865,0.051724232,0.028312062,0.010149358,1.6,1.05,0.483333333,0.25,0.166666667,0.583333333,0.216666667,0.133333333
151,Old,0.459864069,0.207894369,0.089078255,0.044824006,0.015629152,0.059358387,0.190412494,0.055372771,0.030201653,0.013048342,0.525299831,0.306511354,0.180885198,0.076881509,0.046031635,0.014748139,0.438812498,0.363524625,0.125083024,0.051526158,0.025873021,0.012663491,1.783333333,0.716666667,0.4,0.216666667,0.083333333,0.683333333,0.283333333,0.166666667
153,Old,0.494086956,0.171662626,0.082042289,0.049900786,0.021859593,0.079991564,0.212401925,0.054837178,0.030633942,0.018481254,0.526369192,0.344861431,0.114426609,0.079720396,0.049477594,0.021876344,0.424732279,0.304628972,0.152164021,0.048595882,0.031205219,0.016932957,1.95,0.716666667,0.333333333,0.25,0.1,0.783333333,0.266666667,0.15
153,Old,0.29063355,0.148843116,0.094467224,0.056660538,0.02475131,0.077241278,0.263384895,0.052509641,0.021345295,0.011609002,0.394452422,0.207310383,0.14151549,0.092013144,0.050453302,0.019068626,0.250741313,0.210796807,0.211862409,0.054649448,0.021790322,0.011220439,0.866666667,0.45,0.383333333,0.283333333,0.133333333,0.916666667,0.25,0.1
153,Old,0.446946634,0.173667051,0.082097443,0.050116497,0.021766935,0.078587456,0.246617066,0.050249627,0.022664818,0.011025536,0.518645171,0.293652937,0.149744921,0.083745779,0.047973513,0.021785461,0.445733565,0.161469605,0.20090074,0.051355044,0.022730539,0.010472204,1.583333333,0.583333333,0.333333333,0.233333333,0.116666667,0.916666667,0.25,0.116666667
154,Old,0.513383147,0.166097232,0.068934053,0.035979521,0.0146601,0.091542947,0.163164959,0.042928332,0.019171714,0.009286928,0.52050215,0.428517403,0.135614721,0.063267416,0.033421922,0.014792477,0.504853348,0.2852631,0.136193144,0.043352155,0.018702979,0.009613807,1.966666667,0.633333333,0.266666667,0.166666667,0.066666667,0.633333333,0.2,0.1
154,Old,0.491081966,0.173640227,0.106255061,0.045632982,0.025009884,0.09624437,0.152286591,0.04261176,0.019917889,0.009376859,0.521000388,0.380523341,0.154126164,0.105045921,0.044029441,0.025358909,0.46804442,0.369770384,0.115909373,0.042440471,0.019616202,0.009383725,1.933333333,0.683333333,0.483333333,0.216666667,0.116666667,0.616666667,0.2,0.1
154,Old,0.522749465,0.238213221,0.112767274,0.045014997,0.025216296,0.084588173,0.144855902,0.029954424,0.010029074,0.00694223,0.495922158,0.430463608,0.193070003,0.105094527,0.04593157,0.025151843,0.441925385,0.262871937,0.107790898,0.029695097,0.008417581,0.006758707,1.916666667,0.916666667,0.516666667,0.216666667,0.116666667,0.6,0.116666667,0.05
155,Old,0.434216962,0.203672397,0.080626201,0.057406542,0.021084072,0.063150527,0.063974289,0.020803513,0.017701137,0.007531313,0.565772802,0.239756255,0.150753471,0.076784146,0.049676119,0.021879568,0.502744459,0.145792436,0.039101676,0.020505462,0.015713334,0.007776338,1.516666667,0.75,0.366666667,0.283333333,0.083333333,0.233333333,0.1,0.083333333
155,Old,0.196268744,0.211357556,0.089433323,0.055081643,0.015088269,0.045914634,0.151709953,0.035726136,0.02003092,0.004807057,0.432535611,0.106890457,0.169562316,0.088695941,0.053713102,0.011962021,0.311391777,0.08446632,0.0948009,0.034892952,0.020546068,0.00394812,1.033333333,0.766666667,0.4,0.266666667,0.083333333,0.616666667,0.183333333,0.1
155,Old,0.428690039,0.192479054,0.09092575,0.041992537,0.011290991,0.049308856,0.224528173,0.032632859,0.020693719,0.006421135,0.511275586,0.240769874,0.172629074,0.086682015,0.040389383,0.010983215,0.507312527,0.098102707,0.202806691,0.031410738,0.021029549,0.005878083,1.533333333,0.666666667,0.416666667,0.2,0.05,0.833333333,0.166666667,0.116666667
156,Old,0.451822989,0.190491799,0.100473685,0.051028116,0.022461933,0.096041945,0.257861476,0.055255697,0.024745003,0.016054241,0.572993281,0.349458295,0.150989962,0.101418367,0.048866899,0.022451527,0.452051966,0.389364292,0.23012153,0.056832055,0.025126541,0.015716826,1.316666667,0.7,0.45,0.233333333,0.116666667,0.916666667,0.266666667,0.116666667
156,Old,0.557977088,0.277170182,0.114552818,0.056418305,0.023813361,0.068062336,0.282428072,0.043219606,0.023839757,0.012142934,0.617645038,0.432565597,0.259591373,0.113982078,0.057029355,0.023117209,0.512574493,0.497125017,0.231544451,0.042234137,0.023655985,0.011579614,2.366666667,0.966666667,0.516666667,0.283333333,0.116666667,1.016666667,0.2,0.1
156,Old,0.485139529,0.244579104,0.11091405,0.061022297,0.027649483,0.087882207,0.302372281,0.050491462,0.032553379,0.016875546,0.578234253,0.335230107,0.209818978,0.109898298,0.061304531,0.026910914,0.427986047,0.299438923,0.249558963,0.051655742,0.032998736,0.016669054,1.7,0.9,0.483333333,0.316666667,0.15,1.05,0.233333333,0.166666667
158,Old,0.4655092,0.2635336,0.09497945,0.05424125,0.02585147,0.09126432,0.234435,0.04676308,0.02853436,0.01163493,0.5176986,0.3289992,0.2061777,0.0862419,0.054681,0.0262469,0.4003725,0.220363,0.1537341,0.04330872,0.02849131,0.01085327,1.883333,1,0.45,0.2666667,0.1333333,0.85,0.2333333,0.1333333
158,Old,0.448215194,0.253029221,0.086200756,0.048915329,0.021125346,0.082202789,0.229373418,0.039985864,0.017548082,0.009427035,0.514422253,0.321812731,0.231368193,0.085019523,0.051747467,0.021905596,0.360080353,0.211271339,0.209274041,0.036391393,0.017361931,0.009019455,1.633333333,0.95,0.366666667,0.216666667,0.1,0.8,0.2,0.083333333
158,Old,0.533958594,0.279634512,0.09548475,0.048552302,0.030668251,0.081504017,0.178965756,0.044163918,0.022745191,0.011169921,0.586512288,0.398719338,0.261036047,0.09559291,0.046576973,0.031291992,0.472621749,0.254731366,0.142834507,0.045186404,0.022812027,0.010396445,2.083333333,0.983333333,0.416666667,0.233333333,0.15,0.666666667,0.216666667,0.116666667
14,Old,0.534829941,0.265513626,0.105034974,0.048400244,0.027370607,0.115876295,0.275708645,0.073531139,0.035800983,0.014459759,0.563238504,0.440857148,0.223897609,0.099666178,0.045952615,0.02705847,0.401731835,0.292622635,0.239641083,0.073780389,0.035117756,0.014169537,2.016666667,0.933333333,0.466666667,0.233333333,0.15,0.866666667,0.35,0.183333333
14,Old,0.472266497,0.26911647,0.131454261,0.055954853,0.023379507,0.097217356,0.270107951,0.054385551,0.02341112,0.011869343,0.504110074,0.345813993,0.255568587,0.133473347,0.055945371,0.024450304,0.376532559,0.20957617,0.244804694,0.056016888,0.023338596,0.011570288,1.766666667,0.95,0.566666667,0.283333333,0.133333333,0.916666667,0.266666667,0.133333333
14,Old,0.52001082,0.251536453,0.107734155,0.045232114,0.026226928,0.084276159,0.241249173,0.05595021,0.030901372,0.0134167,0.552062462,0.399595633,0.217614207,0.102420558,0.045934305,0.02616892,0.495637218,0.224926666,0.208997275,0.050521895,0.030572761,0.013142649,1.933333333,0.866666667,0.466666667,0.2,0.133333333,0.85,0.283333333,0.15
41,Old,0.51174638,0.217835516,0.090736154,0.063241838,0.022628672,0.086700403,0.223103444,0.037174153,0.027975377,0.006635135,0.551374707,0.355488894,0.171252226,0.086154846,0.06211741,0.021159139,0.494650649,0.317423835,0.20539486,0.038943077,0.027188103,0.00663913,2.016666667,0.766666667,0.4,0.3,0.116666667,0.8,0.166666667,0.133333333
41,Old,0.303979326,0.127427535,0.09256285,0.038359221,0.022281046,0.071781536,0.229053756,0.044761441,0.020577302,0.011577994,0.388079785,0.143316022,0.082120196,0.088765881,0.038202616,0.02211509,0.328243717,0.310584876,0.191221685,0.042469541,0.02038659,0.006682386,1.083333333,0.516666667,0.416666667,0.2,0.116666667,0.8,0.233333333,0.1
41,Old,0.519170683,0.186504947,0.09912184,0.050700441,0.018654594,0.080271518,0.264296717,0.059024813,0.027591453,0.011182179,0.550160521,0.374110437,0.144379356,0.09746323,0.047523469,0.018928462,0.495927179,0.251169144,0.204763502,0.061609558,0.029237362,0.011156567,2.05,0.7,0.433333333,0.25,0.083333333,0.916666667,0.3,0.133333333
42,Old,0.505558459,0.126522777,0.072132452,0.042269573,0.016144462,0.065054047,0.140329814,0.032725745,0.009442182,0,0.486117776,0.417978586,0.101105962,0.073160768,0.040574258,0.016762292,0.443852484,0.249705584,0.108600923,0.033703259,0.00834562,0,1.766666667,0.466666667,0.35,0.216666667,0.083333333,0.566666667,0.166666667,0.05
42,Old,0.480998954,0.132259399,0.066726628,0.035396485,0.012856586,0.071701797,0.099233168,0.035037598,0.013149708,0.005568813,0.464215844,0.352691149,0.108406561,0.063556173,0.035517074,0.013560433,0.444381903,0.27213507,0.084968861,0.036383355,0.012789047,0.005237851,1.783333333,0.516666667,0.316666667,0.166666667,0.05,0.283333333,0.166666667,0.066666667
42,Old,0.284888848,0.120084804,0.06988174,0.039704874,0.010235209,0.089927947,0.192874874,0.046915556,0.021431317,0.00892966,0.382562064,0.208553118,0.106447842,0.070187412,0.038338891,0.009855161,0.327135865,0.16641745,0.145187313,0.043465511,0.020851805,0.008701981,0.783333333,0.483333333,0.333333333,0.183333333,0.05,0.7,0.233333333,0.116666667
43,Old,0.548049627,0.259997578,0.10521094,0.049926169,0.028713024,0.094198785,0.175871617,0.046424043,0.034265054,0.011195281,0.53879498,0.403676598,0.204769414,0.102544216,0.045141146,0.028851905,0.374550821,0.292666192,0.128342641,0.047013436,0.025931834,0.010155182,2.366666667,0.883333333,0.466666667,0.25,0.15,0.616666667,0.2,0.183333333
43,Old,0.498113809,0.255302178,0.099409188,0.049719684,0.029991286,0.11978837,0.15455435,0.052003686,0.027747837,0.014503668,0.516893752,0.381684775,0.204726598,0.092524964,0.049584496,0.028699594,0.438324579,0.242048419,0.136690453,0.053441119,0.027835684,0.012655449,1.933333333,0.866666667,0.45,0.233333333,0.15,0.533333333,0.266666667,0.133333333
43,Old,0.520645655,0.27956151,0.095882138,0.053452611,0.022704476,0.074613863,0.267473399,0.052753215,0.029444422,0.015619538,0.515175242,0.399515465,0.215163832,0.092054217,0.049294646,0.02357882,0.405463302,0.250461518,0.247273302,0.052802443,0.026773176,0.015812612,2,1.05,0.433333333,0.266666667,0.1,0.9,0.25,0.15
44,Old,0.623845604,0.324088876,0.125322746,0.061047159,0.028985323,0.098339253,0.491073666,0.088265262,0.043476998,0.019051516,0.62571143,0.542726505,0.247620173,0.119426429,0.060502008,0.028504278,0.586105032,0.573341408,0.4055631,0.07793104,0.043792373,0.019052672,3.55,1.033333333,0.516666667,0.283333333,0.133333333,1.65,0.416666667,0.216666667
44,Old,0.569534239,0.207388994,0.12524559,0.067583643,0.022777336,0.0898681,0.468113901,0.068651071,0.034810564,0.022815774,0.563571308,0.450195726,0.15349838,0.115933667,0.065438709,0.021388881,0.581658068,0.573993396,0.405106289,0.068480548,0.033506526,0.021249965,3.05,0.583333333,0.5,0.316666667,0.1,1.666666667,0.316666667,0.183333333
44,Old,0.584661503,0.315647397,0.131321673,0.074127409,0.033534963,0.106869259,0.462850896,0.080382897,0.044266855,0.01721556,0.590551692,0.487435766,0.257574455,0.124940818,0.074543577,0.032789261,0.605260856,0.590761778,0.38074058,0.081144214,0.044284982,0.017299988,2.816666667,1.1,0.55,0.35,0.166666667,1.516666667,0.366666667,0.2
45,Old,0.580105482,0.206573783,0.13518264,0.062693584,0.02830379,0.083883147,0.219301516,0.063984482,0.025672412,0.014660618,0.592658361,0.50581648,0.15861712,0.126943301,0.062117373,0.029137721,0.514697076,0.519646863,0.170933745,0.065327286,0.026923276,0.014783875,2.7,0.8,0.583333333,0.283333333,0.116666667,0.75,0.316666667,0.133333333
45,Old,0.525699316,0.269917024,0.097275889,0.047295285,0.01725634,0.0843817,0.302217908,0.041422847,0.017937339,0.00639716,0.530685495,0.400747648,0.225886656,0.077526292,0.046131906,0.016456253,0.509725721,0.484273635,0.257381314,0.040790124,0.016158994,0.006175686,1.883333333,0.933333333,0.466666667,0.233333333,0.083333333,0.916666667,0.216666667,0.1
45,Old,0.561300822,0.166656519,0.104969234,0.050615189,0.011307943,0.071299277,0.177019933,0.05296996,0.026119882,0.009216826,0.562437377,0.450231341,0.137674403,0.101195581,0.051551044,0.011258624,0.506546477,0.362650538,0.136919024,0.052367663,0.026537779,0.009458287,2.266666667,0.533333333,0.466666667,0.233333333,0.05,0.566666667,0.25,0.116666667
46,Old,0.592690041,0.203659045,0.125728729,0.053607265,0.025449359,0.10773019,0.276243018,0.050871804,0.026183502,0.015973888,0.615869582,0.502536734,0.123320309,0.104643081,0.047582898,0.023020396,0.589029731,0.397475852,0.210632625,0.050181158,0.026342759,0.016766261,2.833333333,0.8,0.566666667,0.266666667,0.15,0.9,0.216666667,0.133333333
46,Old,0.514662046,0.230327155,0.105359968,0.064819517,0.03722058,0.094865402,0.350561356,0.063833063,0.0280859,0.00708777,0.588514502,0.379488838,0.182982202,0.090533349,0.057432383,0.037290581,0.581600365,0.475920108,0.296186249,0.060439529,0.028257708,0.006432073,1.883333333,0.766666667,0.45,0.3,0.183333333,1.15,0.316666667,0.133333333
46,Old,0.527190456,0.298825469,0.109540291,0.056119116,0.029314071,0.079081825,0.344452379,0.057428149,0.032654059,0.019562888,0.55038425,0.401723647,0.249238692,0.106369803,0.04093374,0.026730669,0.505610057,0.324857948,0.290521198,0.057670439,0.029606307,0.019002641,1.75,1.033333333,0.5,0.316666667,0.15,1.15,0.25,0.15
47,Old,0.525170154,0.224752665,0.101526356,0.049478867,0.025884329,0.130945458,0.131359737,0.04779462,0.028436716,0.012303981,0.573673335,0.382239388,0.193205321,0.096664701,0.049970866,0.025547459,0.589548199,0.139752007,0.104728257,0.049939484,0.027785976,0.010658548,2.116666667,0.783333333,0.466666667,0.233333333,0.133333333,0.533333333,0.2,0.15
47,Old,0.193196685,0.173496002,0.083562212,0.046375231,0.019708677,0.133859634,0.153123012,0.048556453,0.022282224,0.012686194,0.33772096,0.159198895,0.14302658,0.08514755,0.046349063,0.019149789,0.402611363,0.324775099,0.114583606,0.04900565,0.021737143,0.012759649,0.6,0.683333333,0.383333333,0.216666667,0.1,0.666666667,0.216666667,0.116666667
47,Old,0.360782164,0.156620542,0.076529341,0.035686462,0.017240803,0.09951643,0.159731674,0.047605285,0.019816052,0.00895872,0.474191366,0.245912692,0.150833411,0.076207585,0.03505664,0.01737342,0.498791236,0.152327364,0.136518624,0.04868986,0.019666752,0.008604873,1.116666667,0.616666667,0.35,0.166666667,0.083333333,0.633333333,0.233333333,0.1
50,Old,0.422676765,0.211739471,0.093029764,0.050345033,0.027259296,0.074140102,0.191977834,0.044758283,0.02152233,0.01048737,0.48660543,0.349166697,0.191103124,0.081042598,0.044599555,0.026192529,0.313739381,0.290560034,0.139342387,0.04514341,0.02118829,0.010782575,1.416666667,0.8,0.466666667,0.25,0.133333333,0.666666667,0.2,0.116666667
50,Old,0.500816054,0.201229875,0.092585708,0.0411487,0.020505595,0.045408777,0.241376986,0.047585827,0.018420482,0.007728568,0.495150477,0.380267843,0.181269954,0.083980535,0.042712933,0.020761385,0.362813388,0.195178271,0.169699385,0.042914612,0.019361104,0.007858276,1.866666667,0.783333333,0.433333333,0.2,0.1,0.866666667,0.233333333,0.1
50,Old,0.447263288,0.24571234,0.07965624,0.039206915,0.020997736,0.059595916,0.088381878,0.040764133,0.018482885,0.013266117,0.485463237,0.325235064,0.236738145,0.071118985,0.039973732,0.020182656,0.351057247,0.262816079,0.048697959,0.040338812,0.016580381,0.013183523,1.55,0.933333333,0.366666667,0.2,0.1,0.416666667,0.183333333,0.1
58,Old,0.523427681,0.244915324,0.100956824,0.049439256,0.014256156,0.089838234,0.208657203,0.054671576,0.030329912,0.01293626,0.550681363,0.390346727,0.184594967,0.100133625,0.051353701,0.013403484,0.472014513,0.355835866,0.147357982,0.052282338,0.029876267,0.011109045,1.95,0.866666667,0.433333333,0.233333333,0.066666667,0.8,0.266666667,0.15
58,Old,0.481772873,0.304923727,0.114966485,0.050946475,0.025403871,0.080770222,0.328240683,0.049129115,0.024147375,0.013375257,0.508912706,0.3193247,0.201865278,0.098837404,0.051703674,0.025186409,0.497335701,0.278100906,0.280283752,0.050537114,0.022461357,0.01435215,1.716666667,1.133333333,0.483333333,0.233333333,0.133333333,1.066666667,0.216666667,0.116666667
58,Old,0.515601842,0.291449087,0.075792391,0.05444543,0.014604617,0.068890978,0.323934295,0.049416308,0.029810405,0.015699638,0.51553465,0.366097503,0.216244414,0.064838504,0.051344889,0.012042244,0.485575213,0.378274503,0.267248776,0.047612247,0.030676875,0.015626586,1.933333333,1.033333333,0.316666667,0.266666667,0.083333333,1.083333333,0.266666667,0.15
65,Old,0.469030654,0.330992639,0.096914987,0.061689114,0.034776528,0.068030046,0.280508921,0.047366526,0.022848613,0.010796817,0.545478823,0.316507035,0.269127623,0.097297411,0.062627063,0.031590125,0.422777746,0.346640589,0.234920499,0.043325938,0.019749502,0.010778028,1.75,1.133333333,0.416666667,0.3,0.166666667,0.916666667,0.216666667,0.133333333
65,Old,0.472400591,0.324307029,0.104657805,0.059188961,0.036054042,0.085615065,0.246328432,0.046822115,0.019363336,0.007109933,0.546435459,0.312892002,0.278227155,0.086721825,0.061318764,0.03371549,0.490814149,0.138969744,0.21393855,0.043570254,0.018315059,0.006814106,1.716666667,1.066666667,0.466666667,0.283333333,0.183333333,0.85,0.233333333,0.083333333
65,Old,0.458154572,0.269860375,0.137731847,0.05844207,0.035436718,0.071784242,0.233112529,0.05103953,0.027720314,0.013421264,0.502626963,0.285138219,0.171367102,0.089174822,0.057746024,0.034492843,0.433741234,0.159763799,0.171387596,0.051297002,0.024737892,0.013543031,1.466666667,1.116666667,0.633333333,0.283333333,0.183333333,0.85,0.25,0.15
67,Old,0.388641691,0.165414641,0.112540788,0.036548293,0.014970556,0.068849465,0.251849468,0.035324734,0.016362259,0.010339808,0.440914099,0.279619256,0.142932989,0.110726226,0.038140276,0.014499186,0.286720365,0.167399554,0.210558059,0.034465589,0.016072167,0.009794456,1.133333333,0.583333333,0.5,0.15,0.083333333,0.883333333,0.183333333,0.083333333
67,Old,0.507424857,0.167932959,0.099693617,0.044627544,0.017849435,0.07652444,0.184818348,0.038138251,0.013780347,0.008840103,0.526535185,0.395542563,0.148790346,0.100137144,0.043463221,0.018138049,0.406802854,0.26150705,0.164611693,0.034293948,0.015757565,0.008934016,2.1,0.566666667,0.45,0.2,0.083333333,0.683333333,0.183333333,0.066666667
67,Old,0.475459341,0.183951466,0.099951114,0.05464608,0.019451463,0.07824696,0.17822411,0.032816811,0.014594865,0,0.539382406,0.360464154,0.144410629,0.10137445,0.055342821,0.019203542,0.437306236,0.212091763,0.145553762,0.033318396,0.014525282,0,1.55,0.666666667,0.433333333,0.283333333,0.1,0.7,0.166666667,0.066666667
68,Old,0.465672276,0.164167496,0.083249882,0.034353663,0.015963179,0.06330918,0.172939304,0.033086046,0.012538122,0.008175786,0.513237253,0.344027009,0.116216198,0.077747069,0.034215066,0.015633386,0.397965392,0.169139675,0.140912059,0.030294657,0.012947787,0.007708143,1.95,0.7,0.383333333,0.166666667,0.083333333,0.666666667,0.183333333,0.066666667
68,Old,0.454550407,0.197705697,0.07227627,0.043614554,0.022829611,0.068890406,0.207586372,0.032905752,0.019252312,0.011413557,0.477437912,0.327904353,0.172411805,0.062065448,0.043352265,0.023521745,0.423736673,0.259116451,0.173838316,0.034188463,0.018050312,0.011402672,1.583333333,0.716666667,0.35,0.216666667,0.1,0.75,0.166666667,0.116666667
68,Old,0.452411772,0.199132669,0.079115372,0.035061042,0.014600512,0.077041145,0.19372535,0.034229577,0.024968184,0.015841705,0.485363968,0.344497493,0.172613413,0.072181649,0.033293953,0.014616516,0.419276441,0.208542576,0.160528507,0.033611956,0.023661425,0.015185134,1.566666667,0.733333333,0.383333333,0.183333333,0.066666667,0.666666667,0.166666667,0.133333333
69,Old,0.455982507,0.268782291,0.103561861,0.049455501,0.027804061,0.098612942,0.26044585,0.055501316,0.027495697,0.013240105,0.539693688,0.333037866,0.223864955,0.100557925,0.049841824,0.028927665,0.483600756,0.391115951,0.170986243,0.056533169,0.027680578,0.012314896,1.833333333,0.983333333,0.45,0.233333333,0.15,0.9,0.266666667,0.133333333
69,Old,0.464993112,0.277836856,0.123172747,0.064957974,0.034388093,0.07496602,0.25031584,0.053531298,0.026239697,0.009632264,0.574443108,0.314202515,0.244004373,0.120956561,0.064214628,0.034551515,0.464101042,0.422383238,0.187342557,0.049480323,0.026626433,0.00855307,1.6,0.95,0.516666667,0.316666667,0.166666667,0.766666667,0.266666667,0.116666667
69,Old,0.503453315,0.28965508,0.096710106,0.066211368,0.034508783,0.058721312,0.306645333,0.059326224,0.023942849,0.010256252,0.558964673,0.360730464,0.226216387,0.088059827,0.065859569,0.035268878,0.534500644,0.484788786,0.25096324,0.060032424,0.024265055,0.01021592,1.583333333,1.066666667,0.45,0.333333333,0.166666667,1.05,0.3,0.116666667
70,Old,0.435636637,0.222558755,0.097169706,0.041201545,0.028787737,0.087960959,0.281062579,0.060638696,0.026116379,0.010859171,0.545556275,0.279591092,0.153448599,0.092321938,0.040822564,0.02915714,0.49151444,0.203475058,0.234556731,0.057384724,0.026427408,0.010803441,1.583333333,0.8,0.433333333,0.183333333,0.133333333,0.95,0.316666667,0.133333333
70,Old,0.540950842,0.290329732,0.108180209,0.064930477,0.020697934,0.087291949,0.283668835,0.043428398,0.026889301,0.010514706,0.572378836,0.42515616,0.236970073,0.100825209,0.061175291,0.01985392,0.551737565,0.271675674,0.236484533,0.041586643,0.02594706,0.010665878,1.966666667,1.116666667,0.466666667,0.3,0.1,0.983333333,0.216666667,0.133333333
70,Old,0.473673638,0.233906064,0.084024403,0.051603052,0.014579149,0.078293796,0.216017076,0.040121818,0.025816195,0.009002423,0.542150429,0.348456959,0.196385038,0.079562935,0.05022264,0.012344967,0.511503757,0.267137678,0.161429894,0.033756222,0.025327844,0.009057764,1.666666667,0.816666667,0.416666667,0.25,0.083333333,0.85,0.2,0.133333333
71,Old,0.397078359,0.162978322,0.090514132,0.062767445,0.027776731,0.112394946,0.138792824,0.042588958,0.01838688,0.009454088,0.450618421,0.292448644,0.139105962,0.092410231,0.0567055,0.027943755,0.284534421,0.228821664,0.098487937,0.040114875,0.018744204,0.008413454,1.45,0.633333333,0.416666667,0.316666667,0.133333333,0.55,0.2,0.083333333
71,Old,0.322883653,0.136209,0.078230412,0.037121602,0.02684888,0.102382988,0.128569778,0.044322093,0.019537049,0.010512434,0.387921854,0.218520219,0.12320908,0.076154822,0.03830598,0.025825031,0.260822612,0.207278676,0.082980183,0.04460571,0.016511536,0.010045105,1.05,0.5,0.366666667,0.166666667,0.15,0.516666667,0.2,0.1
71,Old,0.449737218,0.182097044,0.089353629,0.041307208,0.015749814,0.095604133,0.230060194,0.05524293,0.027902142,0.011200571,0.493851483,0.36962311,0.152917642,0.085185545,0.04138479,0.015359522,0.308685874,0.247585537,0.171368539,0.055558466,0.027173526,0.010535824,1.483333333,0.666666667,0.416666667,0.2,0.083333333,0.833333333,0.266666667,0.15
73,Old,0.566870157,0.235837083,0.098349138,0.047880941,0.024351392,0.086794919,0.278396816,0.056475048,0.026071305,0.017943566,0.585594024,0.477466749,0.203176987,0.096418779,0.049090165,0.021891308,0.51135157,0.527936001,0.189826552,0.055421487,0.023457338,0.017265089,2.333333333,0.883333333,0.45,0.216666667,0.116666667,0.983333333,0.266666667,0.133333333
